pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits
54,13951755,260873,8,24576,4096,1,1
54,13951755,260873,9,40960,4096,1,1
54,13951755,260873,10,11821056,4096,1,1
54,13951755,260873,11,11960320,4096,1,1
55,14212631,252132,0,13594624,4096,3,3
55,14212631,252132,1,32768,4096,2,2
55,14212631,252132,2,53248,4096,2,2
55,14212631,252132,3,143360,4096,2,2
55,14212631,252132,4,196608,4096,2,2
55,14212631,252132,5,2428928,4096,2,2
55,14212631,252132,6,3108864,4096,2,2
55,14212631,252132,7,8957952,4096,2,2
55,14212631,252132,8,10825728,4096,2,2
55,14212631,252132,9,11030528,4096,2,2
55,14212631,252132,10,11169792,4096,2,2
55,14212631,252132,11,11448320,4096,2,2
56,14464766,257816,0,10907648,4096,1,1
56,14464766,257816,1,10977280,4096,1,1
56,14464766,257816,2,12304384,4096,1,1
57,14722585,260399,0,16384,4096,1,1
57,14722585,260399,1,24576,4096,1,1
57,14722585,260399,2,40960,4096,1,1
57,14722585,260399,3,53248,4096,1,1
57,14722585,260399,4,98304,4096,1,1
57,14722585,260399,5,143360,4096,1,1
57,14722585,260399,6,2428928,4096,1,1
57,14722585,260399,7,3108864,4096,1,1
57,14722585,260399,8,5124096,4096,1,1
57,14722585,260399,9,5242880,4096,1,1
57,14722585,260399,10,5337088,4096,1,1
57,14722585,260399,11,5652480,4096,1,1
58,14982987,255165,0,53248,4096,1,1
58,14982987,255165,1,143360,4096,1,1
58,14982987,255165,2,4972544,4096,1,1
58,14982987,255165,3,7110656,4096,1,1
58,14982987,255165,4,7360512,4096,1,1
58,14982987,255165,5,13594624,4096,1,1
58,14982987,255165,6,14221312,4096,1,1
58,14982987,255165,7,14233600,4096,1,1
58,14982987,255165,8,14393344,4096,1,1
58,14982987,255165,9,14434304,4096,1,1
58,14982987,255165,10,14520320,4096,1,1
58,14982987,255165,11,14606336,4096,1,1
59,15238155,249974,0,90112,4096,2,2
59,15238155,249974,1,98304,4096,2,2
59,15238155,249974,2,6565888,4096,2,2
59,15238155,249974,3,6578176,4096,2,2
59,15238155,249974,4,7630848,4096,2,2
59,15238155,249974,5,7737344,4096,2,2
59,15238155,249974,6,9732096,4096,2,2
59,15238155,249974,7,10596352,4096,2,2
59,15238155,249974,8,10887168,4096,2,2
59,15238155,249974,9,11214848,4096,2,2
59,15238155,249974,10,11337728,4096,2,2
59,15238155,249974,11,13660160,4096,2,2
60,15488132,261355,0,98304,4096,3,3
60,15488132,261355,1,90112,4096,2,2
60,15488132,261355,2,7163904,4096,2,2
60,15488132,261355,3,8421376,4096,2,2
60,15488132,261355,4,8888320,4096,2,2
60,15488132,261355,5,9461760,4096,2,2
60,15488132,261355,6,9576448,4096,2,2
60,15488132,261355,7,12890112,4096,2,2
60,15488132,261355,8,13422592,4096,2,2
60,15488132,261355,9,13664256,4096,2,2
60,15488132,261355,10,13983744,4096,2,2
60,15488132,261355,11,13996032,4096,2,2
61,15749490,257349,0,12009472,4096,4,4
61,15749490,257349,1,32768,4096,3,3
61,15749490,257349,2,196608,4096,3,3
61,15749490,257349,3,11677696,4096,3,3
61,15749490,257349,4,12427264,4096,3,3
61,15749490,257349,5,13291520,4096,3,3
61,15749490,257349,6,15589376,4096,3,3
61,15749490,257349,7,15708160,4096,3,3
61,15749490,257349,8,7958528,4096,2,2
61,15749490,257349,9,8122368,4096,2,2
61,15749490,257349,10,8376320,4096,2,2
61,15749490,257349,11,8626176,4096,2,2
62,16006842,261036,0,6578176,4096,7,7
62,16006842,261036,1,90112,4096,4,4
62,16006842,261036,2,98304,4096,4,4
62,16006842,261036,3,6565888,4096,4,4
62,16006842,261036,4,14090240,4096,4,4
62,16006842,261036,5,15015936,4096,4,4
62,16006842,261036,6,15024128,4096,4,4
62,16006842,261036,7,15331328,4096,4,4
62,16006842,261036,8,15667200,4096,4,4
62,16006842,261036,9,15876096,4096,4,4
62,16006842,261036,10,8839168,4096,3,3
62,16006842,261036,11,15659008,4096,3,3
63,16267881,259334,0,8953856,4096,4,4
63,16267881,259334,1,13144064,4096,3,3
63,16267881,259334,2,13369344,4096,3,3
63,16267881,259334,3,13615104,4096,3,3
63,16267881,259334,4,15765504,4096,3,3
63,16267881,259334,5,2428928,4096,2,2
63,16267881,259334,6,3108864,4096,2,2
63,16267881,259334,7,6574080,4096,2,2
63,16267881,259334,8,7626752,4096,2,2
63,16267881,259334,9,7737344,4096,2,2
63,16267881,259334,10,7761920,4096,2,2
63,16267881,259334,11,7864320,4096,2,2
64,16527218,257741,0,24576,4096,2,2
64,16527218,257741,1,32768,4096,2,2
64,16527218,257741,2,40960,4096,2,2
64,16527218,257741,3,196608,4096,2,2
64,16527218,257741,4,15392768,4096,2,2
64,16527218,257741,5,15437824,4096,2,2
64,16527218,257741,6,15589376,4096,2,2
64,16527218,257741,7,15708160,4096,2,2
64,16527218,257741,8,15941632,4096,2,2
64,16527218,257741,9,16044032,4096,2,2
64,16527218,257741,10,16056320,4096,2,2
64,16527218,257741,11,16130048,4096,2,2
65,16784962,241529,0,98304,4096,2,2
65,16784962,241529,1,16384,4096,1,1
65,16784962,241529,2,53248,4096,1,1
65,16784962,241529,3,90112,4096,1,1
65,16784962,241529,4,143360,4096,1,1
65,16784962,241529,5,6676480,4096,1,1
65,16784962,241529,6,7868416,4096,1,1
65,16784962,241529,7,7888896,4096,1,1
65,16784962,241529,8,8212480,4096,1,1
65,16784962,241529,9,8294400,4096,1,1
65,16784962,241529,10,8339456,4096,1,1
65,16784962,241529,11,8425472,4096,1,1
66,17026494,258136,0,14835712,4096,2,2
66,17026494,258136,1,16728064,4096,2,2
66,17026494,258136,2,16797696,4096,2,2
66,17026494,258136,3,24576,4096,1,1
66,17026494,258136,4,40960,4096,1,1
66,17026494,258136,5,90112,4096,1,1
66,17026494,258136,6,98304,4096,1,1
66,17026494,258136,7,3108864,4096,1,1
66,17026494,258136,8,4403200,4096,1,1
66,17026494,258136,9,8282112,4096,1,1
66,17026494,258136,10,8290304,4096,1,1
66,17026494,258136,11,8310784,4096,1,1
67,17284633,244530,0,53248,4096,4,4
67,17284633,244530,1,143360,4096,4,4
67,17284633,244530,2,15118336,4096,4,4
67,17284633,244530,3,15872000,4096,4,4
67,17284633,244530,4,16183296,4096,4,4
67,17284633,244530,5,16502784,4096,4,4
67,17284633,244530,6,16637952,4096,4,4
67,17284633,244530,7,17199104,4096,4,4
67,17284633,244530,8,7737344,4096,2,2
67,17284633,244530,9,9052160,4096,2,2
67,17284633,244530,10,10838016,4096,2,2
67,17284633,244530,11,11243520,4096,2,2
68,17529166,251283,0,32768,4096,1,1
68,17529166,251283,1,196608,4096,1,1
68,17529166,251283,2,475136,4096,1,1
68,17529166,251283,3,487424,4096,1,1
68,17529166,251283,4,7925760,4096,1,1
68,17529166,251283,5,7974912,4096,1,1
68,17529166,251283,6,9056256,4096,1,1
68,17529166,251283,7,9658368,4096,1,1
68,17529166,251283,8,10821632,4096,1,1
68,17529166,251283,9,10838016,4096,1,1
68,17529166,251283,10,10915840,4096,1,1
68,17529166,251283,11,12623872,4096,1,1
69,17780452,261054,0,708608,4096,1,1
69,17780452,261054,1,15638528,4096,1,1
69,17780452,261054,2,15904768,4096,1,1
70,18041509,250412,0,16797696,4096,3,3
70,18041509,250412,1,90112,4096,2,2
70,18041509,250412,2,98304,4096,2,2
70,18041509,250412,3,16478208,4096,2,2
70,18041509,250412,4,16498688,4096,2,2
70,18041509,250412,5,16728064,4096,2,2
70,18041509,250412,6,17018880,4096,2,2
70,18041509,250412,7,17154048,4096,2,2
70,18041509,250412,8,24576,4096,1,1
70,18041509,250412,9,40960,4096,1,1
70,18041509,250412,10,708608,4096,1,1
70,18041509,250412,11,7274496,4096,1,1
71,18291924,239178,0,24576,4096,2,2
71,18291924,239178,1,40960,4096,2,2
71,18291924,239178,2,16797696,4096,2,2
71,18291924,239178,3,17145856,4096,2,2
71,18291924,239178,4,17408000,4096,2,2
71,18291924,239178,5,17682432,4096,2,2
71,18291924,239178,6,17809408,4096,2,2
71,18291924,239178,7,18087936,4096,2,2
71,18291924,239178,8,13426688,4096,1,1
71,18291924,239178,9,14835712,4096,1,1
71,18291924,239178,10,17305600,4096,1,1
71,18291924,239178,11,17375232,4096,1,1
72,18531105,259588,0,7081984,4096,1,1
72,18531105,259588,1,15044608,4096,1,1
73,18790696,256001,0,16728064,4096,3,3
73,18790696,256001,1,90112,4096,2,2
73,18790696,256001,2,98304,4096,2,2
73,18790696,256001,3,16498688,4096,2,2
73,18790696,256001,4,16572416,4096,2,2
73,18790696,256001,5,16797696,4096,2,2
73,18790696,256001,6,17018880,4096,2,2
73,18790696,256001,7,17154048,4096,2,2
73,18790696,256001,8,18169856,4096,2,2
73,18790696,256001,9,3108864,4096,1,1
73,18790696,256001,10,4403200,4096,1,1
73,18790696,256001,11,6565888,4096,1,1
74,19046700,261490,0,53248,4096,3,3
74,19046700,261490,1,143360,4096,3,3
74,19046700,261490,2,16183296,4096,3,3
74,19046700,261490,3,16502784,4096,3,3
74,19046700,261490,4,16637952,4096,3,3
74,19046700,261490,5,17199104,4096,3,3
74,19046700,261490,6,18317312,4096,3,3
74,19046700,261490,7,18931712,4096,3,3
74,19046700,261490,8,17018880,4096,2,2
74,19046700,261490,9,32768,4096,1,1
74,19046700,261490,10,90112,4096,1,1
74,19046700,261490,11,98304,4096,1,1
75,19308193,256790,0,32768,4096,2,2
75,19308193,256790,1,196608,4096,2,2
75,19308193,256790,2,16330752,4096,2,2
75,19308193,256790,3,16433152,4096,2,2
75,19308193,256790,4,16613376,4096,2,2
75,19308193,256790,5,17018880,4096,2,2
75,19308193,256790,6,17788928,4096,2,2
75,19308193,256790,7,18165760,4096,2,2
75,19308193,256790,8,24576,4096,1,1
75,19308193,256790,9,40960,4096,1,1
75,19308193,256790,10,53248,4096,1,1
75,19308193,256790,11,143360,4096,1,1
76,19564986,259916,0,24576,4096,2,2
76,19564986,259916,1,40960,4096,2,2
76,19564986,259916,2,17809408,4096,2,2
76,19564986,259916,3,18087936,4096,2,2
76,19564986,259916,4,19193856,4096,2,2
76,19564986,259916,5,19320832,4096,2,2
76,19564986,259916,6,19324928,4096,2,2
76,19564986,259916,7,19558400,4096,2,2
76,19564986,259916,8,32768,4096,1,1
76,19564986,259916,9,53248,4096,1,1
76,19564986,259916,10,143360,4096,1,1
76,19564986,259916,11,196608,4096,1,1
77,19824905,245723,0,3108864,4096,2,2
77,19824905,245723,1,450560,4096,1,1
77,19824905,245723,2,1634304,4096,1,1
77,19824905,245723,3,2428928,4096,1,1
77,19824905,245723,4,2813952,4096,1,1
77,19824905,245723,5,4403200,4096,1,1
77,19824905,245723,6,5632000,4096,1,1
77,19824905,245723,7,6025216,4096,1,1
77,19824905,245723,8,7712768,4096,1,1
77,19824905,245723,9,8282112,4096,1,1
77,19824905,245723,10,10334208,4096,1,1
77,19824905,245723,11,11493376,4096,1,1
78,20070631,261383,0,17952768,4096,5,5
78,20070631,261383,1,19501056,4096,5,5
78,20070631,261383,2,20013056,4096,5,5
78,20070631,261383,3,20045824,4096,5,5
78,20070631,261383,4,20062208,4096,5,5
78,20070631,261383,5,20037632,4096,2,2
78,20070631,261383,6,24576,4096,1,1
78,20070631,261383,7,40960,4096,1,1
78,20070631,261383,8,761856,4096,1,1
78,20070631,261383,9,2428928,4096,1,1
78,20070631,261383,10,2551808,4096,1,1
78,20070631,261383,11,3108864,4096,1,1
79,20332017,260228,0,90112,4096,1,1
79,20332017,260228,1,98304,4096,1,1
79,20332017,260228,2,761856,4096,1,1
79,20332017,260228,3,2428928,4096,1,1
79,20332017,260228,4,2551808,4096,1,1
79,20332017,260228,5,3108864,4096,1,1
79,20332017,260228,6,3584000,4096,1,1
79,20332017,260228,7,6438912,4096,1,1
79,20332017,260228,8,6660096,4096,1,1
79,20332017,260228,9,7036928,4096,1,1
79,20332017,260228,10,7110656,4096,1,1
79,20332017,260228,11,7602176,4096,1,1
80,20592248,257988,0,24576,4096,2,2
80,20592248,257988,1,40960,4096,2,2
80,20592248,257988,2,9924608,4096,2,2
80,20592248,257988,3,10383360,4096,2,2
80,20592248,257988,4,10596352,4096,2,2
80,20592248,257988,5,11264000,4096,2,2
80,20592248,257988,6,14446592,4096,2,2
80,20592248,257988,7,15659008,4096,2,2
80,20592248,257988,8,17690624,4096,2,2
80,20592248,257988,9,19070976,4096,2,2
80,20592248,257988,10,19193856,4096,2,2
80,20592248,257988,11,19320832,4096,2,2
81,20850239,257640,0,3108864,4096,2,2
81,20850239,257640,1,13139968,4096,2,2
81,20850239,257640,2,53248,4096,1,1
81,20850239,257640,3,143360,4096,1,1
81,20850239,257640,4,2428928,4096,1,1
81,20850239,257640,5,4403200,4096,1,1
81,20850239,257640,6,5156864,4096,1,1
81,20850239,257640,7,6565888,4096,1,1
81,20850239,257640,8,6578176,4096,1,1
81,20850239,257640,9,6668288,4096,1,1
81,20850239,257640,10,7421952,4096,1,1
81,20850239,257640,11,7749632,4096,1,1
82,21107882,260887,0,98304,4096,3,3
82,21107882,260887,1,20033536,4096,3,3
82,21107882,260887,2,90112,4096,2,2
82,21107882,260887,3,19906560,4096,2,2
82,21107882,260887,4,20516864,4096,2,2
82,21107882,260887,5,20525056,4096,2,2
82,21107882,260887,6,20582400,4096,2,2
82,21107882,260887,7,20910080,4096,2,2
82,21107882,260887,8,16384,4096,1,1
82,21107882,260887,9,40960,4096,1,1
82,21107882,260887,10,53248,4096,1,1
82,21107882,260887,11,143360,4096,1,1
83,21368772,237209,0,8577024,4096,2,2
83,21368772,237209,1,90112,4096,1,1
83,21368772,237209,2,98304,4096,1,1
83,21368772,237209,3,6291456,4096,1,1
83,21368772,237209,4,7847936,4096,1,1
83,21368772,237209,5,8708096,4096,1,1
83,21368772,237209,6,9465856,4096,1,1
83,21368772,237209,7,14098432,4096,1,1
83,21368772,237209,8,14688256,4096,1,1
83,21368772,237209,9,16306176,4096,1,1
83,21368772,237209,10,16441344,4096,1,1
83,21368772,237209,11,16592896,4096,1,1
84,21605984,258965,0,13422592,4096,3,3
84,21605984,258965,1,16310272,4096,3,3
84,21605984,258965,2,3584000,4096,2,2
84,21605984,258965,3,6438912,4096,2,2
84,21605984,258965,4,7036928,4096,2,2
84,21605984,258965,5,7602176,4096,2,2
84,21605984,258965,6,7843840,4096,2,2
84,21605984,258965,7,8372224,4096,2,2
84,21605984,258965,8,8953856,4096,2,2
84,21605984,258965,9,9461760,4096,2,2
84,21605984,258965,10,9666560,4096,2,2
84,21605984,258965,11,13139968,4096,2,2
85,21864952,256147,0,21790720,4096,6,6
85,21864952,256147,1,8953856,4096,5,5
85,21864952,256147,2,21082112,4096,4,4
85,21864952,256147,3,21581824,4096,4,4
85,21864952,256147,4,21745664,4096,4,4
85,21864952,256147,5,98304,4096,3,3
85,21864952,256147,6,13422592,4096,3,3
85,21864952,256147,7,16310272,4096,3,3
85,21864952,256147,8,90112,4096,2,2
85,21864952,256147,9,7843840,4096,2,2
85,21864952,256147,10,7864320,4096,2,2
85,21864952,256147,11,8949760,4096,2,2
86,22121102,259223,0,53248,4096,1,1
86,22121102,259223,1,143360,4096,1,1
86,22121102,259223,2,1343488,4096,1,1
86,22121102,259223,3,7598080,4096,1,1
86,22121102,259223,4,7839744,4096,1,1
86,22121102,259223,5,8417280,4096,1,1
86,22121102,259223,6,8781824,4096,1,1
86,22121102,259223,7,8953856,4096,1,1
86,22121102,259223,8,9658368,4096,1,1
86,22121102,259223,9,10903552,4096,1,1
86,22121102,259223,10,11227136,4096,1,1
86,22121102,259223,11,11255808,4096,1,1
87,22380328,240391,0,8323072,4096,2,2
87,22380328,240391,1,8552448,4096,2,2
87,22380328,240391,2,6565888,4096,1,1
87,22380328,240391,3,6578176,4096,1,1
87,22380328,240391,4,7593984,4096,1,1
87,22380328,240391,5,7749632,4096,1,1
87,22380328,240391,6,7864320,4096,1,1
87,22380328,240391,7,7888896,4096,1,1
87,22380328,240391,8,7979008,4096,1,1
87,22380328,240391,9,8302592,4096,1,1
87,22380328,240391,10,8617984,4096,1,1
87,22380328,240391,11,8622080,4096,1,1
88,22620722,246418,0,7847936,4096,8,8
88,22620722,246418,1,16592896,4096,8,8
88,22620722,246418,2,3108864,4096,2,2
88,22620722,246418,3,21585920,4096,2,2
88,22620722,246418,4,24576,4096,1,1
88,22620722,246418,5,32768,4096,1,1
88,22620722,246418,6,40960,4096,1,1
88,22620722,246418,7,90112,4096,1,1
88,22620722,246418,8,98304,4096,1,1
88,22620722,246418,9,196608,4096,1,1
88,22620722,246418,10,2428928,4096,1,1
88,22620722,246418,11,4403200,4096,1,1
89,22867143,248268,0,22810624,4096,21,21
89,22867143,248268,1,22814720,4096,20,20
89,22867143,248268,2,22663168,4096,18,18
89,22867143,248268,3,22650880,4096,13,13
89,22867143,248268,4,22716416,4096,11,11
89,22867143,248268,5,7847936,4096,10,10
89,22867143,248268,6,16592896,4096,10,10
89,22867143,248268,7,22642688,4096,10,10
89,22867143,248268,8,22654976,4096,10,10
89,22867143,248268,9,22712320,4096,10,10
89,22867143,248268,10,22724608,4096,10,10
89,22867143,248268,11,22757376,4096,10,10
90,23115414,260794,0,8953856,4096,3,3
90,23115414,260794,1,21790720,4096,3,3
90,23115414,260794,2,22642688,4096,3,3
90,23115414,260794,3,22650880,4096,3,3
90,23115414,260794,4,22990848,4096,3,3
90,23115414,260794,5,23003136,4096,3,3
90,23115414,260794,6,23011328,4096,3,3
90,23115414,260794,7,23015424,4096,3,3
90,23115414,260794,8,23027712,4096,3,3
90,23115414,260794,9,23089152,4096,3,3
90,23115414,260794,10,24576,4096,2,2
90,23115414,260794,11,32768,4096,2,2
91,23376211,259579,0,8192,4096,1,1
91,23376211,259579,1,53248,4096,1,1
91,23376211,259579,2,135168,4096,1,1
91,23376211,259579,3,143360,4096,1,1
91,23376211,259579,4,6574080,4096,1,1
91,23376211,259579,5,6578176,4096,1,1
91,23376211,259579,6,7593984,4096,1,1
91,23376211,259579,7,7761920,4096,1,1
91,23376211,259579,8,7864320,4096,1,1
91,23376211,259579,9,8953856,4096,1,1
91,23376211,259579,10,8994816,4096,1,1
91,23376211,259579,11,9060352,4096,1,1
92,23635793,239218,0,8192,4096,1,1
92,23635793,239218,1,24576,4096,1,1
92,23635793,239218,2,40960,4096,1,1
92,23635793,239218,3,53248,4096,1,1
92,23635793,239218,4,90112,4096,1,1
92,23635793,239218,5,98304,4096,1,1
92,23635793,239218,6,135168,4096,1,1
92,23635793,239218,7,143360,4096,1,1
92,23635793,239218,8,6795264,4096,1,1
92,23635793,239218,9,7987200,4096,1,1
92,23635793,239218,10,8015872,4096,1,1
92,23635793,239218,11,8142848,4096,1,1
93,23875014,260222,0,53248,4096,3,3
93,23875014,260222,1,143360,4096,3,3
93,23875014,260222,2,8953856,4096,3,3
93,23875014,260222,3,22761472,4096,3,3
93,23875014,260222,4,22999040,4096,3,3
93,23875014,260222,5,23162880,4096,3,3
93,23875014,260222,6,23314432,4096,3,3
93,23875014,260222,7,23584768,4096,3,3
93,23875014,260222,8,23781376,4096,3,3
93,23875014,260222,9,24576,4096,2,2
93,23875014,260222,10,40960,4096,2,2
93,23875014,260222,11,98304,4096,2,2
94,24135239,260803,0,32768,4096,2,2
94,24135239,260803,1,196608,4096,2,2
94,24135239,260803,2,5156864,4096,2,2
94,24135239,260803,3,6668288,4096,2,2
94,24135239,260803,4,7421952,4096,2,2
94,24135239,260803,5,9121792,4096,2,2
94,24135239,260803,6,15142912,4096,2,2
94,24135239,260803,7,16982016,4096,2,2
94,24135239,260803,8,20492288,4096,2,2
94,24135239,260803,9,20709376,4096,2,2
94,24135239,260803,10,22200320,4096,2,2
94,24135239,260803,11,22429696,4096,2,2
95,24396045,249007,0,22200320,4096,2,2
95,24396045,249007,1,90112,4096,1,1
95,24396045,249007,2,98304,4096,1,1
95,24396045,249007,3,4853760,4096,1,1
95,24396045,249007,4,6004736,4096,1,1
95,24396045,249007,5,6594560,4096,1,1
95,24396045,249007,6,7274496,4096,1,1
95,24396045,249007,7,7479296,4096,1,1
95,24396045,249007,8,8306688,4096,1,1
95,24396045,249007,9,8417280,4096,1,1
95,24396045,249007,10,9031680,4096,1,1
95,24396045,249007,11,9256960,4096,1,1
96,24645055,246662,0,22200320,4096,3,3
96,24645055,246662,1,2428928,4096,2,2
96,24645055,246662,2,3108864,4096,2,2
96,24645055,246662,3,7847936,4096,2,2
96,24645055,246662,4,8953856,4096,2,2
96,24645055,246662,5,13139968,4096,2,2
96,24645055,246662,6,13365248,4096,2,2
96,24645055,246662,7,16592896,4096,2,2
96,24645055,246662,8,21790720,4096,2,2
96,24645055,246662,9,22708224,4096,2,2
96,24645055,246662,10,22765568,4096,2,2
96,24645055,246662,11,22970368,4096,2,2
97,24891720,253699,0,98304,4096,2,2
97,24891720,253699,1,16384,4096,1,1
97,24891720,253699,2,90112,4096,1,1
97,24891720,253699,3,3108864,4096,1,1
97,24891720,253699,4,4403200,4096,1,1
97,24891720,253699,5,6574080,4096,1,1
97,24891720,253699,6,6598656,4096,1,1
97,24891720,253699,7,7135232,4096,1,1
97,24891720,253699,8,7286784,4096,1,1
97,24891720,253699,9,7630848,4096,1,1
97,24891720,253699,10,7737344,4096,1,1
97,24891720,253699,11,7761920,4096,1,1
98,25145422,257233,0,24555520,4096,2,2
98,25145422,257233,1,53248,4096,1,1
98,25145422,257233,2,90112,4096,1,1
98,25145422,257233,3,98304,4096,1,1
98,25145422,257233,4,143360,4096,1,1
98,25145422,257233,5,5156864,4096,1,1
98,25145422,257233,6,6668288,4096,1,1
98,25145422,257233,7,7299072,4096,1,1
98,25145422,257233,8,7421952,4096,1,1
98,25145422,257233,9,8101888,4096,1,1
98,25145422,257233,10,9121792,4096,1,1
98,25145422,257233,11,9666560,4096,1,1
99,25402658,253125,0,24576,4096,5,5
99,25402658,253125,1,40960,4096,5,5
99,25402658,253125,2,21831680,4096,5,5
99,25402658,253125,3,22835200,4096,5,5
99,25402658,253125,4,23556096,4096,5,5
99,25402658,253125,5,24260608,4096,5,5
99,25402658,253125,6,24858624,4096,5,5
99,25402658,253125,7,24961024,4096,5,5
99,25402658,253125,8,8192,4096,2,2
99,25402658,253125,9,135168,4096,2,2
99,25402658,253125,10,8622080,4096,2,2
99,25402658,253125,11,8839168,4096,2,2
100,25655786,260364,0,98304,4096,3,3
100,25655786,260364,1,23928832,4096,3,3
100,25655786,260364,2,24801280,4096,3,3
100,25655786,260364,3,16384,4096,2,2
100,25655786,260364,4,6668288,4096,2,2
100,25655786,260364,5,7925760,4096,2,2
100,25655786,260364,6,7974912,4096,2,2
100,25655786,260364,7,15335424,4096,2,2
100,25655786,260364,8,16207872,4096,2,2
100,25655786,260364,9,16371712,4096,2,2
100,25655786,260364,10,19652608,4096,2,2
100,25655786,260364,11,20291584,4096,2,2
101,25916153,261295,0,2428928,4096,2,2
101,25916153,261295,1,3108864,4096,2,2
101,25916153,261295,2,9924608,4096,2,2
101,25916153,261295,3,10383360,4096,2,2
101,25916153,261295,4,20594688,4096,2,2
101,25916153,261295,5,20844544,4096,2,2
101,25916153,261295,6,21860352,4096,2,2
101,25916153,261295,7,22765568,4096,2,2
101,25916153,261295,8,22970368,4096,2,2
101,25916153,261295,9,23113728,4096,2,2
101,25916153,261295,10,23318528,4096,2,2
101,25916153,261295,11,24096768,4096,2,2
102,26177451,262110,0,24801280,4096,2,2
102,26177451,262110,1,32768,4096,1,1
102,26177451,262110,2,90112,4096,1,1
102,26177451,262110,3,98304,4096,1,1
102,26177451,262110,4,196608,4096,1,1
102,26177451,262110,5,3108864,4096,1,1
102,26177451,262110,6,4403200,4096,1,1
102,26177451,262110,7,4853760,4096,1,1
102,26177451,262110,8,5156864,4096,1,1
102,26177451,262110,9,6004736,4096,1,1
102,26177451,262110,10,6668288,4096,1,1
102,26177451,262110,11,7274496,4096,1,1
103,26439564,257339,0,3108864,4096,4,4
103,26439564,257339,1,2428928,4096,2,2
103,26439564,257339,2,4403200,4096,2,2
103,26439564,257339,3,20234240,4096,2,2
103,26439564,257339,4,20713472,4096,2,2
103,26439564,257339,5,20987904,4096,2,2
103,26439564,257339,6,22970368,4096,2,2
103,26439564,257339,7,23113728,4096,2,2
103,26439564,257339,8,23248896,4096,2,2
