recipient_group,rank,source_group,overlap_fraction,overlap_windows,distance,class_match,forced
280,1,277,0.001351,44,2113943,0,False
280,2,199,0.001317,43,83944204,1,False
280,3,278,0.001134,37,1047800,0,False
280,4,275,0.001100,34,4211399,1,False
280,5,110,0.001011,33,177173767,0,False
280,6,258,0.001011,33,22056279,1,False
280,7,247,0.000950,31,33610469,1,False
280,8,115,0.000934,30,171943921,0,False
280,9,276,0.000928,30,3163002,1,False
280,10,155,0.000925,30,130018746,0,False
280,11,209,0.000920,30,73463316,0,False
280,12,46,0.000919,30,244293332,1,False
280,13,212,0.000919,30,70322428,1,False
280,14,206,0.000894,29,76604059,0,False
280,15,92,0.000893,29,196047916,1,False
280,16,226,0.000891,29,55658217,1,False
280,17,272,0.000862,28,7370446,0,False
280,18,22,0.000861,28,269480719,0,False
280,19,211,0.000859,28,71370638,0,False
280,20,60,0.000858,28,229605987,0,False
280,21,47,0.000858,28,243244814,1,False
280,22,114,0.000858,28,172991766,0,False
280,23,189,0.000858,28,94422711,0,False
280,24,228,0.000858,28,53555177,0,False
280,25,62,0.000851,27,227506660,1,False
280,26,174,0.000834,27,110133200,0,False
280,27,40,0.000834,27,250585357,1,False
280,28,36,0.000832,27,254780526,0,False
280,29,163,0.000829,27,121644284,0,False
280,30,200,0.000828,27,82896918,1,False
280,31,208,0.000827,27,74509373,1,False
281,0,280,0.001287,42,0,0,False
281,1,279,0.001014,33,1048338,0,False
281,2,274,0.000927,30,6312761,0,False
281,3,40,0.000926,30,251633695,0,False
281,4,262,0.000923,30,18910095,0,False
281,5,245,0.000901,29,36755477,0,False
281,6,58,0.000889,29,232758160,1,False
281,7,181,0.000889,29,103861454,1,False
281,8,247,0.000889,29,34658807,0,False
281,9,115,0.000872,28,172992259,0,False
281,10,246,0.000869,28,35707640,0,False
281,11,116,0.000859,28,171943922,0,False
281,12,177,0.000859,28,108047169,0,False
281,13,46,0.000858,28,245341670,0,False
281,14,61,0.000858,28,229604329,0,False
281,15,174,0.000834,27,111181538,0,False
281,16,93,0.000829,27,196048532,0,False
281,17,95,0.000828,27,193952636,0,False
281,18,57,0.000827,27,233803685,0,False
281,19,98,0.000827,27,190806227,0,False
281,20,273,0.000827,27,7368511,0,False
281,21,5,0.000813,23,288376468,0,False
281,22,41,0.000808,26,250585949,0,False
281,23,276,0.000804,26,4211340,0,False
281,24,36,0.000801,26,255828864,1,False
281,25,70,0.000800,26,220163152,0,False
281,26,180,0.000799,26,104909888,0,False
281,27,150,0.000798,26,136307827,0,False
281,28,211,0.000797,26,72418976,1,False
281,29,26,0.000797,26,266328878,0,False
281,30,59,0.000797,26,231706381,0,False
281,31,63,0.000797,26,227506073,0,False
282,0,47,0.000936,30,245342122,1,False
282,1,116,0.000874,28,172992892,1,False
282,2,246,0.000843,27,36756610,1,False
282,3,115,0.000812,26,174041229,0,False
282,4,118,0.000812,26,170905645,0,False
282,5,174,0.000812,26,112230508,0,False
282,6,202,0.000812,26,82893425,1,False
282,7,70,0.000780,25,221212122,1,False
282,8,77,0.000780,25,213871180,1,False
282,9,245,0.000780,25,37804447,1,False
282,10,40,0.000749,24,252682665,1,False
282,11,52,0.000749,24,240094171,1,False
282,12,82,0.000749,24,208629597,1,False
282,13,83,0.000749,24,207580638,1,False
282,14,262,0.000749,24,19959065,1,False
282,15,24,0.000718,23,269475012,0,False
282,16,59,0.000718,23,232755351,1,False
282,17,75,0.000718,23,215968129,1,False
282,18,105,0.000718,23,184509156,1,False
282,19,125,0.000718,23,163573849,1,False
282,20,206,0.000718,23,78701367,0,False
282,21,209,0.000718,23,75560624,0,False
282,22,45,0.000687,22,247440431,0,False
282,23,58,0.000687,22,233807130,0,False
282,24,63,0.000687,22,228555043,1,False
282,25,78,0.000687,22,212821553,1,False
282,26,93,0.000687,22,197097502,1,False
282,27,173,0.000687,22,113278928,0,False
282,28,199,0.000687,22,86041512,1,False
282,29,211,0.000687,22,73467946,0,False
282,30,244,0.000687,22,38853318,1,False
282,31,10,0.000655,21,284174184,0,False
283,0,164,0.000708,23,123740171,0,False
283,1,92,0.000708,23,199193333,0,False
283,2,280,0.000674,22,2097079,0,False
283,3,57,0.000674,22,235900764,0,False
283,4,114,0.000673,22,176137183,1,False
283,5,115,0.000654,21,175089338,0,False
283,6,40,0.000648,21,253730774,0,False
283,7,101,0.000646,21,189759121,1,False
283,8,10,0.000644,21,285222293,0,False
283,9,154,0.000644,21,134211441,0,False
283,10,199,0.000643,21,87089621,0,False
283,11,213,0.000642,21,72419160,0,False
283,12,179,0.000631,20,108055317,0,False
283,13,2,0.000626,19,293618679,0,False
283,14,168,0.000622,20,119570675,0,False
283,15,237,0.000622,20,47239738,0,False
283,16,246,0.000620,20,37804719,0,False
283,17,6,0.000613,19,289422992,0,False
283,18,220,0.000613,20,65091652,0,False
283,19,47,0.000613,20,246390231,0,False
283,20,257,0.000612,20,26252403,0,False
283,21,212,0.000612,20,73467845,0,False
283,22,169,0.000612,20,118521597,0,False
283,23,205,0.000611,20,80794382,0,False
283,24,270,0.000611,20,12609584,0,False
283,25,5,0.000601,17,290473547,0,False
283,26,156,0.000589,19,132119354,0,False
283,27,276,0.000588,19,6308419,0,False
283,28,174,0.000587,19,113278617,0,False
283,29,113,0.000586,19,177185393,1,False
283,30,36,0.000585,19,257925943,1,False
283,31,12,0.000585,19,283123745,0,False
284,0,10,0.000894,29,286272550,0,False
284,1,200,0.000894,29,87092592,0,False
284,2,246,0.000838,27,38854976,0,False
284,3,27,0.000832,27,268432841,0,False
284,4,276,0.000804,26,7358676,0,False
284,5,26,0.000802,26,269476214,0,False
284,6,47,0.000802,26,247440488,0,False
284,7,58,0.000802,26,235905496,1,False
284,8,116,0.000802,26,175091258,0,False
284,9,169,0.000802,26,119571854,0,False
284,10,201,0.000802,26,86041280,0,False
284,11,206,0.000802,26,80799733,1,False
284,12,283,0.000802,26,0,1,False
284,13,174,0.000772,25,114328874,0,False
284,14,34,0.000771,25,261080081,0,False
284,15,66,0.000771,25,227506683,0,False
284,16,180,0.000771,25,108057224,0,False
284,17,212,0.000771,25,74518102,0,False
284,18,179,0.000757,24,109105574,0,False
284,19,115,0.000747,24,176139595,0,False
284,20,155,0.000740,24,134214420,0,False
284,21,50,0.000740,24,244288776,0,False
284,22,52,0.000740,24,242192537,0,False
284,23,70,0.000740,24,223310488,0,False
284,24,108,0.000740,24,183459895,1,False
284,25,151,0.000740,24,138406617,0,False
284,26,158,0.000740,24,131074593,0,False
284,27,182,0.000740,24,105962904,0,False
284,28,188,0.000740,24,99667757,0,False
284,29,196,0.000740,24,91287449,0,False
284,30,209,0.000740,24,77658990,1,False
284,31,247,0.000740,24,37806143,0,False
285,0,51,0.001013,33,244289853,1,False
285,1,284,0.000709,23,0,1,False
285,2,77,0.000706,23,217018454,0,False
285,3,115,0.000654,21,177188503,0,False
285,4,237,0.000653,21,49338903,0,False
285,5,116,0.000613,20,176140166,0,False
285,6,197,0.000613,20,91286635,0,False
285,7,228,0.000613,20,58799759,1,False
285,8,179,0.000600,19,110154482,0,False
285,9,41,0.000591,19,254782193,0,False
285,10,174,0.000587,19,115377782,0,False
285,11,60,0.000582,19,234850569,1,False
285,12,63,0.000582,19,231702317,0,False
285,13,74,0.000582,19,220165562,1,False
285,14,75,0.000582,19,219115403,0,False
285,15,153,0.000582,19,137357879,0,False
285,16,245,0.000559,18,40951721,0,False
285,17,244,0.000556,18,42000592,0,False
285,18,180,0.000553,18,109106132,0,False
285,19,248,0.000552,18,37805491,0,False
285,20,93,0.000552,18,200244776,0,False
285,21,10,0.000552,18,287321458,0,False
285,22,209,0.000552,18,78707898,1,False
285,23,26,0.000552,18,270525122,0,False
285,24,46,0.000552,18,249537914,0,False
285,25,57,0.000552,18,237999929,0,False
285,26,149,0.000552,18,141550469,0,False
285,27,198,0.000552,18,90238726,0,False
285,28,202,0.000552,18,86040699,0,False
285,29,246,0.000527,17,39903884,0,False
285,30,166,0.000526,17,123753216,0,False
285,31,151,0.000524,17,139455525,0,False
286,0,285,0.000950,31,0,1,False
286,1,112,0.000949,31,181371814,1,False
286,2,191,0.000798,26,98616522,1,False
286,3,59,0.000734,24,236948487,0,False
286,4,115,0.000716,23,178234365,0,False
286,5,36,0.000709,23,261070970,1,False
286,6,48,0.000673,22,248480829,1,False
286,7,77,0.000645,21,218064316,0,False
286,8,51,0.000645,21,245335715,1,False
286,9,107,0.000644,21,186606795,1,False
286,10,19,0.000643,21,278919500,0,False
286,11,56,0.000616,20,240093377,1,False
286,12,54,0.000613,20,242187326,0,False
286,13,208,0.000613,20,80799817,0,False
286,14,280,0.000613,20,5242106,0,False
286,15,47,0.000613,20,249535258,0,False
286,16,46,0.000612,20,250583776,0,False
286,17,188,0.000612,20,101762527,0,False
286,18,189,0.000612,20,100713155,1,False
286,19,237,0.000590,19,50384765,0,False
286,20,39,0.000589,19,257923973,1,False
286,21,117,0.000586,19,176146182,1,False
286,22,113,0.000586,19,180330420,1,False
286,23,44,0.000585,19,252682176,1,False
286,24,92,0.000585,19,202338360,0,False
286,25,49,0.000585,19,247432210,1,False
286,26,53,0.000583,19,243236485,0,False
286,27,50,0.000583,19,246383546,0,False
286,28,60,0.000582,19,235896431,1,False
286,29,55,0.000582,19,241138130,0,False
286,30,257,0.000582,19,29397430,0,False
286,31,74,0.000581,19,221211424,1,False
287,0,174,0.000988,32,117471213,0,False
287,1,200,0.000889,29,90234931,0,False
287,2,245,0.000808,26,43045152,0,False
287,3,101,0.000800,26,193951717,1,False
287,4,77,0.000798,26,219111885,0,False
287,5,201,0.000795,26,89183619,0,False
287,6,115,0.000779,25,179281934,0,False
287,7,196,0.000769,25,94429788,0,False
287,8,10,0.000767,25,289414889,0,False
287,9,57,0.000765,25,240093360,0,False
287,10,83,0.000765,25,212821343,0,False
287,11,264,0.000763,25,23103552,1,False
287,12,97,0.000747,24,198148360,0,False
287,13,41,0.000746,24,256875624,0,False
287,14,206,0.000740,24,83942072,1,False
287,15,70,0.000739,24,226452827,0,False
287,16,58,0.000736,24,239047835,1,False
287,17,47,0.000735,24,250582827,0,False
287,18,69,0.000735,24,227495933,1,False
287,19,218,0.000735,24,71373485,0,False
287,20,193,0.000734,24,97568254,0,False
287,21,283,0.000734,24,3142339,1,False
287,22,98,0.000733,24,197095902,0,False
287,23,68,0.000733,24,228544763,0,False
287,24,31,0.000732,24,267376538,1,False
287,25,167,0.000732,24,124793995,0,False
287,26,179,0.000726,23,112247913,0,False
287,27,276,0.000711,23,10501015,0,False
287,28,30,0.000706,23,268426914,1,False
287,29,163,0.000706,23,128982297,0,False
287,30,52,0.000705,23,245334876,0,False
287,31,181,0.000705,23,110151129,1,False
288,0,174,0.000926,30,118522172,0,False
288,1,201,0.000917,30,90234578,0,False
288,2,115,0.000903,29,180332893,0,False
288,3,97,0.000902,29,199199319,1,False
288,4,78,0.000892,29,219113217,1,False
288,5,95,0.000890,29,201293270,1,False
288,6,181,0.000888,29,111202088,0,False
288,7,280,0.000888,29,7340634,1,False
288,8,107,0.000858,28,188705323,0,False
288,9,190,0.000856,28,101763289,1,False
288,10,70,0.000831,27,227503786,1,False
288,11,211,0.000828,27,79759610,0,False
288,12,91,0.000827,27,205485597,1,False
288,13,98,0.000825,27,198146861,1,False
288,14,40,0.000803,26,258974329,1,False
288,15,155,0.000802,26,138407718,0,False
288,16,206,0.000801,26,84993031,0,False
288,17,209,0.000798,26,81852288,0,False
288,18,116,0.000797,26,179284556,1,False
288,19,199,0.000796,26,92333176,1,False
288,20,251,0.000794,26,37783102,1,False
288,21,287,0.000794,26,0,0,False
288,22,43,0.000775,25,255832567,0,False
288,23,99,0.000772,25,197098395,0,False
288,24,207,0.000765,25,83945604,0,False
288,25,63,0.000765,25,234846707,1,False
288,26,110,0.000765,25,185562739,0,False
288,27,112,0.000765,25,183470342,0,False
288,28,188,0.000763,25,103861055,1,False
288,29,246,0.000745,24,43048274,1,False
288,30,244,0.000741,24,45144982,1,False
288,31,113,0.000740,24,182428948,0,False
289,0,96,0.000799,26,201296484,1,False
289,1,288,0.000796,26,0,1,False
289,2,245,0.000777,25,45146189,1,False
289,3,101,0.000769,25,196052754,0,False
289,4,70,0.000739,24,228553864,1,False
289,5,281,0.000735,24,7341742,0,False
289,6,246,0.000714,23,44098352,1,False
289,7,216,0.000706,23,75570561,1,False
289,8,47,0.000705,23,252683864,1,False
289,9,212,0.000704,23,79761478,1,False
289,10,117,0.000679,22,179294788,0,False
289,11,187,0.000676,22,105963248,0,False
289,12,116,0.000675,22,180334634,1,False
289,13,52,0.000674,22,247435913,1,False
289,14,61,0.000674,22,237995041,1,False
289,15,63,0.000674,22,235896785,1,False
289,16,75,0.000674,22,223309871,1,False
289,17,156,0.000651,21,138412987,0,False
289,18,244,0.000649,21,46195060,1,False
289,19,174,0.000648,21,119572250,0,False
289,20,272,0.000647,21,16809496,0,False
289,21,93,0.000644,21,204439244,1,False
289,22,209,0.000644,21,82902366,0,False
289,23,58,0.000644,21,241148872,0,False
289,24,211,0.000644,21,80809688,0,False
289,25,165,0.000643,21,128985156,0,False
289,26,264,0.000643,21,25204589,0,False
289,27,97,0.000622,20,200249397,1,False
289,28,150,0.000614,20,144698539,0,False
289,29,64,0.000614,20,234847984,1,False
289,30,80,0.000614,20,218069449,1,False
289,31,265,0.000613,20,24158442,0,False
290,0,271,0.000922,30,18904548,1,False
290,1,64,0.000829,27,235896547,0,False
290,2,268,0.000767,25,22050793,1,False
290,3,267,0.000764,25,23102479,1,False
290,4,6,0.000742,23,296765188,1,False
290,5,82,0.000736,24,217019902,0,False
290,6,74,0.000733,24,225408593,0,False
290,7,99,0.000710,23,199197036,0,False
290,8,266,0.000708,23,24156851,1,False
290,9,47,0.000705,23,253732427,0,False
290,10,26,0.000704,23,275768153,1,False
290,11,272,0.000677,22,17858059,1,False
290,12,93,0.000675,22,205487807,0,False
290,13,95,0.000675,22,203391911,0,False
290,14,208,0.000674,22,84996986,0,False
290,15,18,0.000673,22,284164148,1,False
290,16,59,0.000673,22,241145656,0,False
290,17,270,0.000673,22,19951780,1,False
290,18,115,0.000654,21,182431534,1,False
290,19,174,0.000648,21,120620813,1,False
290,20,92,0.000646,21,206535529,0,False
290,21,171,0.000646,21,123764291,1,False
290,22,27,0.000646,21,274724780,1,False
290,23,180,0.000645,21,114349163,0,False
290,24,51,0.000645,21,249532884,0,False
290,25,90,0.000644,21,208632021,0,False
290,26,60,0.000643,21,240093600,0,False
290,27,199,0.000643,21,94431817,0,False
290,28,234,0.000642,21,57731816,0,False
290,29,185,0.000640,21,109107997,1,False
290,30,97,0.000622,20,201297960,0,False
290,31,40,0.000617,20,261072970,0,False
291,0,51,0.000952,31,250589386,1,False
291,1,59,0.000948,31,242202158,0,False
291,2,60,0.000889,29,241150102,1,False
291,3,115,0.000872,28,183488036,0,False
291,4,174,0.000865,28,121677315,0,False
291,5,58,0.000859,28,243253937,1,False
291,6,52,0.000858,28,249540978,0,False
291,7,47,0.000858,28,254788929,0,False
291,8,53,0.000829,27,248490156,0,False
291,9,54,0.000828,27,247440997,0,False
291,10,166,0.000804,26,130052749,0,False
291,11,49,0.000800,26,252685881,1,False
291,12,192,0.000795,26,102822706,1,False
291,13,290,0.000794,26,0,0,False
291,14,179,0.000789,25,116454015,0,False
291,15,245,0.000777,25,47251254,0,False
291,16,172,0.000769,25,123777972,0,False
291,17,150,0.000768,25,146803604,0,False
291,18,191,0.000767,25,103870193,1,False
291,19,50,0.000767,25,251637217,0,False
291,20,222,0.000766,25,71395965,0,False
291,21,57,0.000765,25,244299462,0,False
291,22,138,0.000765,25,159371719,0,False
291,23,153,0.000765,25,143657412,0,False
291,24,99,0.000741,24,200253538,1,False
291,25,206,0.000740,24,88148174,1,False
291,26,151,0.000739,24,145755058,0,False
291,27,77,0.000737,24,223317987,0,False
291,28,90,0.000736,24,209688523,0,False
291,29,207,0.000735,24,87100747,1,False
291,30,26,0.000735,24,276824655,0,False
291,31,46,0.000734,24,255837447,0,False
292,0,245,0.000808,26,48300826,1,False
292,1,174,0.000710,23,122726887,0,False
292,2,214,0.000705,23,80820316,1,False
292,3,47,0.000705,23,255838501,1,False
292,4,106,0.000674,22,193957474,1,False
292,5,115,0.000654,21,184537608,0,False
292,6,92,0.000646,21,208641603,1,False
292,7,90,0.000644,21,210738095,1,False
292,8,68,0.000641,21,233800437,1,False
292,9,244,0.000618,20,49349697,1,False
292,10,70,0.000615,20,231708501,1,False
292,11,25,0.000614,20,278923892,1,False
292,12,33,0.000614,20,270531027,0,False
292,13,116,0.000613,20,183489271,1,False
292,14,6,0.000613,19,298871262,0,False
292,15,181,0.000613,20,115406803,0,False
292,16,69,0.000613,20,232751607,0,False
292,17,57,0.000612,20,245349034,1,False
292,18,213,0.000612,20,81867430,1,False
292,19,29,0.000611,20,274728734,1,False
292,20,5,0.000601,17,299921817,1,False
292,21,22,0.000584,19,282074406,0,False
292,22,66,0.000584,19,235904696,1,False
292,23,172,0.000584,19,124827544,0,False
292,24,176,0.000584,19,120638281,0,False
292,25,262,0.000584,19,30455444,1,False
292,26,150,0.000583,19,147853176,0,False
292,27,175,0.000583,19,121680828,0,False
292,28,211,0.000583,19,83964325,0,False
292,29,208,0.000582,19,87103060,1,False
292,30,35,0.000582,19,268427941,0,False
292,31,178,0.000582,19,118543291,1,False
293,0,174,0.000895,29,123784972,0,False
293,1,292,0.000768,25,0,1,False
293,2,151,0.000739,24,147862715,0,False
293,3,47,0.000645,21,256896586,1,False
293,4,116,0.000645,21,184547356,1,False
293,5,150,0.000645,21,148911261,0,False
293,6,154,0.000645,21,144717796,0,False
293,7,158,0.000645,21,140530691,0,False
293,8,211,0.000645,21,85022410,0,False
293,9,26,0.000614,20,278932312,0,False
293,10,171,0.000585,19,126928450,0,False
293,11,262,0.000584,19,31513529,1,False
293,12,30,0.000584,19,274740673,0,False
293,13,61,0.000584,19,242207763,1,False
293,14,103,0.000584,19,198162544,0,False
293,15,137,0.000584,19,162527233,0,False
293,16,148,0.000584,19,151008308,0,False
293,17,200,0.000584,19,96548690,1,False
293,18,204,0.000584,19,92351700,0,False
293,19,248,0.000584,19,46212681,1,False
293,20,118,0.000558,18,182460109,0,False
293,21,27,0.000554,18,277888939,0,False
293,22,10,0.000553,18,295728648,0,False
293,23,33,0.000553,18,271589112,0,False
293,24,45,0.000553,18,258994895,0,False
293,25,83,0.000553,18,219135102,1,False
293,26,112,0.000553,18,188733142,0,False
293,27,114,0.000553,18,186643538,0,False
293,28,136,0.000553,18,163587077,1,False
293,29,159,0.000553,18,139479052,0,False
293,30,177,0.000553,18,120650603,0,False
293,31,180,0.000553,18,117513322,1,False
294,0,115,0.000685,22,186639165,0,False
294,1,6,0.000678,21,300972819,0,False
294,2,5,0.000671,19,302023374,1,False
294,3,174,0.000648,21,124828444,0,False
294,4,81,0.000644,21,222276909,1,False
294,5,30,0.000614,20,275784145,0,False
294,6,163,0.000614,20,136339528,0,False
294,7,10,0.000614,20,296772120,0,False
294,8,46,0.000613,20,258988576,1,False
294,9,36,0.000585,19,269475770,0,False
294,10,262,0.000584,19,32557001,1,False
294,11,93,0.000583,19,209695438,1,False
294,12,54,0.000583,19,250592126,1,False
294,13,67,0.000583,19,236956084,1,False
294,14,4,0.000571,18,303071699,1,False
294,15,155,0.000555,18,144713990,0,False
294,16,113,0.000555,18,188735220,0,False
294,17,64,0.000552,18,240104178,1,False
294,18,69,0.000552,18,234853164,0,False
294,19,102,0.000552,18,200261061,0,False
294,20,107,0.000552,18,195011595,0,False
